index,question,gold,response,f1,precision,recall,rl
47,眼部按摩器副作用,"[""眼部按摩器只要是正规厂家生产，使用方法得当，是没有什么副作用的。""]",正常操作、使用正规厂家生产的眼部按摩器一般无副作用；若用于矫正或治疗近视，长期使用反而会使视力越来越差，此外患有视网膜脱落、青光眼的人群不能使用。,0.37500000000000006,0.26865671641791045,0.6206896551724138,0.20833333333333331
48,阿里云怎么解析域名,"[""进入官网后点击用户名，弹出下拉框，选择产品管理。进入产品管理后，在左侧有栏目显示，找到域名栏目，点击进去。然后会显示出你购买的域名，在域名的右侧最边有续费、解析、管理，我们直接点击解析就可以。进入域名解析后台，由于我们在后台是第一次解析，所以多了一个步骤，如果你有他们产品的服务的就直接设置就可以了。如果你是其他服务商主机或者服务器，点击上面的高级设置，进行下一步。点击添加解析，记录类型这个根据你主机来设置的，如果你是IP地址就直接选择A；如果对方主机是一个域名直接选择CNAME;主机记录是填写你的域名前缀，如www或wap等等；线路默认；记录值填写你的IP地址或主机域名；点击保存就可以了。6预计等待一分钟解析完成，然后就可以用自己的域名访问自己的网站了。"", ""1登陆域名管理平台，管理控制台，域名，对应的域名点击解析。2红框内填“www”，记录值 填写要解析到的IP，点击“保存”。3等待一会（一般不用等）就会生效。""]","1. 登录阿里云官网账户，点击用户名下拉框选择产品管理；
2. 在产品管理页面左侧找到域名栏目点击进入，找到要解析的域名，点击右侧的“解析”；
3. 若首次解析，使用其他服务商主机/服务器可点击高级设置，点击添加解析；
4. 记录类型根据主机选择（IP选A，主机域名选CNAME），填写主机记录、记录值，其他默认，点击保存，等待约1分钟即可生效。",0.5258426966292136,0.8125,0.38870431893687707,0.4539325842696629
49,mback是什么,"[""魅族mBack是Android智能手机的交互方式，于魅族在2015年6月2日在魅蓝Note2发布会上发布，基于全新腰圆按键设计语言的mBack物理Home键，可以实现轻触返回，按压回到桌面，将轻重有别的操作融合，这才是mBack。据国家知识产权局的最新专利公布公告，魅族科技(中国)有限公司2012年6月28日申请的“用户设备及其操作控制方法”专利已经获批，正是通常说的mBack，类别为“发明专利”。"", ""魅族mBack是Android智能手机中全新的交互方式，其核心交互载体是智能手机正面的实体Hone键，能通过一个键完成按压（主页键Home）和触摸（返回Back）的操作功能。对比安卓传统机型使用的实体或者虚拟“四大金刚”键，mBack用单一的腰圆Home键，让系统底部虚拟按键销声匿迹。不仅操作交互上更简便，而且手机的“长下巴”也可以被去掉，让手机颜值更高。""]",mBack是魅族研发的Android智能手机交互方式，基于腰圆物理Home键，可实现轻触返回、按压回到桌面等功能，其对应的“用户设备及其操作控制方法”为魅族的发明专利。,0.5393258426966293,0.9113924050632911,0.3829787234042553,0.48689138576779023
50,旱冰和真冰的区别,"[""一个是真冰，一个是地面。两者的滑起来的感觉是不一样的，真冰需要的平衡感比较大，在旱冰上滑的时间长了之后，上了真冰很难找到平衡感，非常容易摔倒。溜真冰的冰鞋，鞋下面是冰刀，旱冰鞋是轮子。"", ""旱冰是在比较平整的广场、道路等场所，穿着带有双排或者单排轮子的旱冰鞋子，进行滑行的。而真溜冰场是在冰冻结实的冰面，受到温度和场所限制的。""]","1. 滑行场地不同：旱冰在平整的旱地场地，真冰在结冰的冰面，受温度和场所限制。
2. 装备不同：旱冰鞋是双排或单排轮子，与地面接触面积大；真冰鞋是冰刀，刃口窄，与冰面接触面积小。
3. 滑行感受不同：真冰摩擦力更小、速度更快，平衡更难掌握，对平衡感要求更高；旱冰平衡更容易掌握。
4. 滑行技巧有差异：二者技巧大同小异，但加速、压步等操作的细节要求不同。",0.41346153846153844,0.2945205479452055,0.6935483870967742,0.24038461538461536
51,如何做好公众号,"[""1.内容和语音相互结合。2.差异化的互动媒体。3.做好内容的规划。4.让读者形成习惯。5.打造完美的阅读。6.向新闻客户端学习。7.整合内容。8.坚持。"", ""（1）内容要与行业和产品相关，像杜蕾斯的内容永远与性和爱情有关。（2）做个优秀的标题党。记得微信大V李叫兽有专门写过一篇方法论，你可以找到看看。（3）文章长短适中，一般来说800-1000个字比较好，不过杜蕾斯照样把小短文写得如火纯文，知乎的长文也深得民心。这两家单篇阅读没有低于1万的吧。（4）配图讲究，低分辨率的不要，与内容无关的不要，尺寸适中。（5）说人话，说人话，说人话，重要的事情说三遍。不要上来就说你的企业、产品有多牛，没人喜欢直接站在街上卖的人。""]","1. 工具使用：可用新媒体管家插件辅助排版，用PPT制作图文配图、动图，降低作图门槛。
2. 定位规划：可先从做流量起步，积累一定粉丝基础后再转向做社群，提升附加值。
3. 内容运营：
   - 形式上可结合语音、视频，增强和读者的连接；
   - 内容要贴合自身行业与产品，长短适中、配图适配，表述通俗“说人话”，可做优质标题党提升吸引力；
   - 内容方向可结合情色擦边、八卦猎奇、情绪价值、数字化标题、热点、怀旧等用户偏好的角度，同时保持账号的人格化温度，增强用户粘性。
4. 快速涨粉：可通过合规活动引流，若有相关原有粉丝资源可联动引流，降低冷启动难度。",0.2707838479809977,0.2556053811659193,0.2878787878787879,0.10451306413301661
52,打印机重复打印一个文件怎么办,"[""1.点“开始”选择设备和打印机；2.选中打印机，点击右键，在弹出的菜单中选择“打印机属性”；3.在弹出的窗口中点“端口”，将“启用双向支持”前面的“√”去掉；4.完美解决。"", ""在桌面右下角有一个打印机的图标，左键双击把它打开，然后取消里面的正在打印的文档。如果还是不行，可以把打印机多关一会，等里面的内存自动清空了以后就好了。"", ""1、单击office按钮->打印命令，2、弹出打印对话框，在副本处输入打印份数即可。""]","可以通过以下方法解决：
1. 先暂停打印：可取出打印纸盒，双击桌面右下角打印机图标，取消所有正在打印的文档，或长按打印机的清除/停止键清除打印任务，关闭打印机一会儿清空内存。
2. 调整设置：进入设备和打印机，打开对应打印机的属性，在端口选项中取消“启用双向支持”的勾选；还可打开服务管理器，找到Print Spooler服务，在登录选项卡中取消“允许服务与桌面交互”的勾选。",0.3817427385892116,0.27710843373493976,0.6133333333333333,0.23236514522821575
53,罂粟怎么读,"[""罂粟[yīngsù]。""]",罂粟的读音是yīng sù。,0.8,0.6666666666666666,1.0,0.8
54,p站动图怎么保存,"[""用有查看源代码功能的浏览器打开P站，对着网页鼠标右键，就会有[查看源代码/文件]或者[审视元素]等功能选项出现。P白现象如果你对着网页鼠标右键，对不好就不会出框。就只会出另外一个框出来。进入后选择其查找功能，可用作品的ID数字或者查找[zip]自然就能找到要的。后面的你就用下载软件来下载ZIP。"", ""如果是动画图片，比如GIF扩展名的图片文件，一般只要右键点击动画图片，就有另存为的菜单。如果不是GIF扩展名的，可能是wsf扩展名的文件，可以查看网页中的源文件，一般可以在浏览器的缓存中找到并可以另存为文件提出。""]","P站动图的保存方法如下：
1. 普通GIF格式：右键点击图片，选择“另存为”即可保存。
2. 非GIF格式：①用带查看源代码功能的浏览器打开页面，右键选择查看源代码/审视元素，查找作品ID或关键词“zip”，找到后用下载工具下载对应的ZIP压缩包；②也可以查看网页源文件，在浏览器缓存中找到对应文件另存。
3. 工具保存：使用PixivAnimatDownloader工具，填入P站作品ID即可下载。",0.4675324675324675,0.4090909090909091,0.5454545454545454,0.30519480519480524
55,党的基层组织应当履行哪些监督职责,"[""一、监督党员切实履行义务和保障党员权利不受侵犯。二、定期向上级党组织反映情况和提出意见建议。三、维护和执行党的纪律。从当前形势看，基层党组织对党的领导干部遵守纪律状况进行监督应重点围绕以下几个方面加大工作力度。第一，要注重发动全体党员共同履行监督职能，依靠党员群众搞好对党的领导干部的监督。要搞好对党的领导干部的监督，一定要发动全体党员共同履行监督职能，多听取党员群众的意见。必须采取措施保障党员民主监督权利的落实，增强广大党员群众进行民主监督的信心。第二，要注重建立健全相关制度，以制度保证监督的可操作性和可持续性。在制定相关制度时，应该广泛听取广大党员群众的意见和建议，确保制定的制度既严密、系统、配套，又准确、具体，便于掌握和操作，同时还要有超前性，以起到事前防范和事中约束的作用。如果发现了党员、干部有违反纪律的问题，必须及时教育或者处理，问题严重的应当向上级党组织报告。第三，要注重加强思想教育，不断增强党的领导干部自觉接受监督的意识。要教育党的领导干部提高对监督问题的认识，从而在思想上增强自觉接受监督的意识。要鼓励和支持党的领导干部主动把自己摆在被监督的位置上，置于党组织和党员群众的监督之中，以实际行动欢迎和支持对自己的监督。"", ""一、监督党员切实履行义务和保障党员权利不受侵犯；二、定期向上级党组织反映情况和提出意见建议；三、维护和执行党的纪律；"", ""第一，要注重发动全体党员共同履行监督职能，依靠党员群众搞好对党的领导干部的监督。由于党的领导干部日常工作和生活在广大党员群众之中，因此，党的领导干部的党性修养、道德情操、能力水平、廉洁自律等方面的情况尤其是其缺点和不足方面的情况，广大党员群众往往看得比上级领导更清楚，正所谓“群众的眼睛是雪亮的”。所以，要搞好对党的领导干部的监督，一定要发动全体党员共同履行监督职能，多听取党员群众的意见。但由于党的领导干部与一般党员是领导与被领导的关系，党员群众在对党的领导干部进行监督批评时，往往会产生畏惧感，从而削弱民主监督的勇气，所以，必须采取措施保障党员民主监督权利的落实，增强广大党员群众进行民主监督的信心。第二，要注重建立健全相关制度，以制度保证监督的可操作性和可持续性。制度既是约束党的领导干部的行为规范，又是实施有效监督的依据和准绳。在制定相关制度时，应该广泛听取广大党员群众的意见和建议，确保制定的制度既严密、系统、配套，又准确、具体，便于掌握和操作，同时还要有超前性，以起到事前防范和事中约束的作用。如果发现了党员、干部有违反纪律的问题，必须及时教育或者处理，问题严重的应当向上级党组织报告。第三，要注重加强思想教育，不断增强党的领导干部自觉接受监督的意识。要教育党的领导干部提高对监督问题的认识，使其真正认识到党组织对自己的监督是对自己的关心爱护，是自己健康成长、做好各项工作所必不可少的条件和保障，从而在思想上增强自觉接受监督的意识。要鼓励和支持党的领导干部主动把自己摆在被监督的位置上，置于党组织和党员群众的监督之中，以实际行动欢迎和支持对自己的监督。""]","党的基层组织应当履行的监督职责如下：
1. 监督党员切实履行义务，保障党员权利不受侵犯；
2. 定期向上级党组织反映党员和群众的相关情况、提出意见建议；
3. 维护和执行党的纪律，强化对党员领导干部遵守纪律情况的监督。",0.6620689655172414,0.5161290322580645,0.9230769230769231,0.6482758620689656
56,必赢彩票网打不开,"[""小道消息，公司涉嫌私吞彩票，如果只是网站被攻击，不会出现客服打不通，微信打不开的情况。""]","小道消息称该公司涉嫌私吞彩票，网站已无法打开半个多月，客服电话也打不通，大概率已跑路，用户充值的资金和中奖金额均无法兑现，建议受害者向律师咨询，通过法律途径维权。

注：网络售彩在我国属于违规行为，参与此类非法博彩活动权益不受法律保护，请通过正规线下彩票站购买彩票，远离非法网络博彩。",0.2891566265060241,0.1875,0.631578947368421,0.24096385542168675
57,内能套胶推荐,"[""顶级探戈，快车冲锋号；多尼克；挺拔。""]","可参考以下推荐：
1. 优拉顶级探戈：平民化高性价比内能套胶，老款弹性、旋转、寿命更优，灌胶后性能提升明显，使用前建议氧化24小时。
2. 优拉快车冲锋号：性能中庸均衡，适配各类底板和打法，上台率高，性价比突出。
3. 多尼克铂金JO：弹性大、击球脆、速度快，海绵韧性足，击球弧线略飘，氧化后性能受影响小。
4. 多尼克S1：适合暴冲，适配软底板，大力量下球质重，加强版更为全面。
5. 多尼克M1：微黏胶面，吃球好、旋转强，有T05的风范，风格刚猛。
6. 挺拔灵气VIP：铂金JO升级版，内能足、速度快、易打透、上台率高，正反手通用，适合做正手套胶。
7. Palio拍里奥神龙：中近台弧圈快攻型，弹性好、一速快，适合厚硬碳素底板，内能效应可维持4-6天。
8. 亚萨卡NEW ERA-S",0.09722222222222222,0.051094890510948905,1.0,0.09722222222222222
58,无线遥控自慰震蛋的英文是什么,"[""g spot masturbation tiaodan。""]",Wireless remote control vibrating egg,0.0,0.0,0.0,0.0
59,页游为什么那么火,"[""因为无端运行。直接打开网页就可以玩了。""]","1. 受众基础：传奇类页游有大量情怀老玩家；
2. 使用便捷：无需下载客户端，打开网页即可玩，隐蔽性高，适配上班族摸鱼需求；
3. 运营刺激：开服有福利活动，新服易获取优越感，游戏托大额充值刺激普通用户跟进付费，小额度充值即可短期获得满足感，引导用户持续投入；
4. 市场环境：大型端游质量参差不齐、花费高、要求团队配合、耗时久，多数国人生活压力大没有足够精力体验，页游适配碎片化娱乐需求；
5. 推广密集：多渠道投放大量广告，曝光度高。",0.09045226130653265,0.04945054945054945,0.5294117647058824,0.08040201005025127
60,混沌馅怎么调好吃,"[""准备原料 清洗干净，我这是10块钱的猪肉，三根大葱，一份馄饨皮，大约70/80个，一小块姜切三小片就够用了。将葱切碎，姜切末，放到猪肉中，再加一个鸡蛋。依次放入以上调料，我放了两小勺盐，一勺鸡精，小半勺十三香，三勺料酒酱油老抽适量，油可以伴随搅拌过程适量放入顺着一个方向搅拌，搅出劲儿，感觉肉黏黏的报团即可，放入的最好是熟油，办出来的馅超级有光泽。"", ""原料：面粉500克，水250克，猪肉2斤，茉莉花茶3克。调料：盐12克，味精7克，鸡精5克，生粉30克。制法：1、面粉加水、碱和成面团，擀成薄皮，切成6CM见方的片。2、猪肉用刀切成碎茸，放入盐、味精、鸡精和水打匀，最后加入生粉拌匀。3、将肉馅逐个包在馄饨里。4、锅内热水，将包好的小馄饨下入其中，再放入盐、味精、鸡精等调料，再放入荷叶，捞出后装在碗中即可。""]","不同口味馄饨馅调法各有不同，共性技巧如下：
1. 基础猪肉馅选肥瘦3:7的猪肉，可搭配鸡蛋、葱姜末、生抽、盐、十三香、蚝油等调料，顺着一个方向搅拌上劲至肉馅抱团。
2. 可按需搭配其他食材：加鲜虾、鱼肉做成三鲜馅；加白菜、芹菜、韭菜等蔬菜时要先挤干蔬菜水分再和肉馅混合；也可加入咸蛋黄、鸡肉、蘑菇等做出不同风味。
3. 若做虾仁馄饨可加入用盐、胡椒腌过的鲜河虾仁，虾头虾壳熬汤做馄饨底汤风味更佳。",0.30817610062893086,0.29518072289156627,0.3223684210526316,0.1761006289308176
61,连接apple id服务器时出错怎么办,"[""1、最好使用wifi连接，蜂窝数据网络连接较慢，进入后有时候会无法连接；2、确认手机的wifi是可以连接的，可以重启一下手机，忽略wifi重新连接或者重启路由器；3、进入手机的设置—通用—还原—还原网络设置，重新连接网络后；4、如果还是不行，证明是苹果服务器的问题，请稍后再尝试连接服务器。"", ""首先关闭wifi，然后退回到第一步，会出现提示，选取其他网络的提示，不管，直接next，就会到 siri 提示，继续next就成功了。""]","1. 优先使用WiFi网络，确认网络可正常使用后可尝试重启手机、忽略WiFi重连或重启路由器；
2. 还原网络设置后重连；
3. 修改连接的无线网DNS为114.114.114.114；
4. 若是升级系统后出现该问题，可关闭WiFi选择飞行模式30秒后再关闭飞行模式重连WiFi，也可退回设置初始步骤跳过选网直接下一步；
5. 若上述操作都无效，可能是苹果服务器问题，稍后再尝试连接。",0.5288135593220339,0.4727272727272727,0.6,0.4
62,谷丙转氨酶和谷草转氨酶偏高的原因,"[""1、大量或长期饮酒者谷氨酸转氨酶升高。2、病毒性肝炎这是引起谷氨酸转氨酶升高最常见的疾病，各类急、慢性病毒性肝炎均可导致谷氨酸转氨酶偏高。3、肝硬化与肝癌肝硬化活动时，一般都会出现谷氨酸转氨酶升高。4、胆道疾病胆囊炎、胆石症急性发作时，常有发热、腹痛、恶心、呕吐、黄疸、血胆红素及谷氨酸转氨酶ALT升高。5、中毒性肝炎多种药物和化学制剂都能引起谷氨酸转氨酶ALT升高。6、心脏疾病急性心肌梗塞、心肌炎、心力衰竭时，谷丙转氨酶和谷草转氨酶均升高。7、其他某些感染性疾病，如肺炎、伤寒、结核病、传染性单核细胞增多症等，都有转氨酶升高的现象。""]","谷丙转氨酶和谷草转氨酶偏高的原因可分为以下几类：
1. 非病理性因素：熬夜、饮酒、剧烈运动、过于劳累、近期吃过于油腻食物、服用损伤肝脏的药物、正常妊娠等，多为一过性，合理调节后可恢复正常。
2. 肝脏疾病：各型病毒性肝炎、酒精肝、脂肪肝、肝硬化、肝脓肿、肝结核、肝癌、肝豆状核变性等，是最常见的病理性原因。
3. 其他脏器病变：心肌炎、心肌梗死、肾盂肾炎、大叶性肺炎、胆囊炎、胆石症、胰腺炎等，也可引起转氨酶升高。
4. 药源性或中毒性肝损害：服用红霉素、四环素等损伤肝脏的药物，或接触相关化学制剂，以及药物过敏，都会导致转氨酶升高，停药后多可恢复。",0.4848484848484849,0.49557522123893805,0.4745762711864407,0.22943722943722944
63,西夏是现在的什么地方,"[""西夏，是现在的宁夏、甘肃、陕西北部一带。""]",西夏疆域涵盖现在的宁夏、甘肃、陕西北部、青海东北部、内蒙古部分地区，盛时还可到达新疆的哈密一带。,0.5172413793103449,0.35714285714285715,0.9375,0.5172413793103449
64,智齿蛀牙一定要拔吗,"[""有蛀牙的智齿需要拔除，由于智齿生长位置特殊，不易被清理，很容易产生蛀牙，且不易修复，所以建议大家还是及早拔掉，以免后患无穷。""]",不一定。若智齿位置正、能够萌出、有对颌牙且咬合关系正常可考虑保留；否则通常建议拔除，还有4种特殊情况可保留智齿：智齿位置不对但可能有助于下颌相关义齿修复；第二磨牙患慢性牙周炎且二度以上松动或附着丧失超5mm预后差；第三磨牙牙冠龋坏超一半、牙根弯曲或形状不规则难以做根管治疗修复牙冠；智齿近中倾斜阻生、第二磨牙龋坏到低于牙龈成残根或远中牙槽骨明显吸收，这些情况可考虑保留智齿。,0.23580786026200873,0.15517241379310345,0.4909090909090909,0.1222707423580786
65,罗汉果的壳能不能一起泡着喝,"[""一般情况下，罗汉果泡水是不用去壳的。罗汉果的外壳也含有丰富的营养元素，具有很好的药用价值，具有很好的功效与作用。""]",正常情况下罗汉果的壳可以一起泡着喝，其含有丰富营养元素和药用价值，可起到降血脂、抗辐射、消炎利咽等作用；但如果是第一代高温烘烤的罗汉果，壳的功效已经丧失，不建议一起泡。,0.5354330708661418,0.4473684210526316,0.6666666666666666,0.36220472440944884
66,美国的节日,"[""新年（New Year&apos;s Day），林肯纪念日（Lincoln&apos;s Birthday），圣瓦伦丁节（情人节St. Valentine&apos;s Day），华盛顿诞辰日（Washington&apos;s Birthday），圣帕特里克节（St. Patrick&apos;s Day），愚人节（April Fools&apos; Day）复活节（Easter、一般指春分月圆后第一个星期日），植树节（Arbor Day）五月的第二个星期五），母亲节（Mothers&apos; Day五月的第二个星期日），阵亡将士纪念日（五月的最后一个星期一），国旗日（Flag Day），父亲节（Fathers&apos; Day）六月的第三个星期日），独立日（美国国庆节），劳动节（Labor Day九月的第一个星期一），哥伦布日（Columbus Day），退伍军人节（Veteran&apos;s Day），万圣节（Hallowmas），感恩节（Thanksgiving Day），圣诞节（Christmas）。""]","美国常见的节日主要有：
1. 1月1日新年；
2. 1月第三个星期一马丁·路德·金纪念日；
3. 2月12日林肯诞辰、2月14日情人节、2月第三个星期一总统日（华盛顿诞辰）；
4. 3月17日圣帕特里克节；
5. 春分后月圆首个星期日复活节；
6. 4月1日愚人节；
7. 5月第二个星期日母亲节、5月最后一个星期一阵亡将士纪念日；
8. 6月第三个星期日父亲节、6月14日国旗日；
9. 7月4日独立日；
10. 9月第一个星期一劳动节；
11. 10月第二个星期一哥伦布日、10月31日万圣节；
12. 11月11日老兵节、11月第四个星期四感恩节；
13. 12月25日圣诞节。

其中感恩节是美国特有的传统节日，圣诞节是美国人心中最重要的节日。",0.39109697933227344,0.47126436781609193,0.3342391304347826,0.2670906200317965
67,逆战测试服和体验服有什么区别,"[""测试就一俩个新地图，用来测试新版本的，服务器差，容易退回档，在线人数多就会掉线，有时侯人多会进不去。体验服就强大了，不是一个级别的服务器，但是还是比正服差。"", ""体验服是逆战拿来测试新模式的。""]","1. 定位不同：测试服主要用于测试新地图、新模式等新版本内容，收集BUG和玩家反馈；体验服内容基本和正服一致，用于提前体验相对成熟的待更新内容，是新版本上线正服前的中间环节，内容更新顺序为测试服→体验服→正服。
2. 准入资格不同：测试服面向普通玩家开放申请，少量获得资格的玩家可进入；体验服是腾讯内部服务器，仅内部人员、相关工作人员及特定账号可进入。
3. 服务器与福利不同：测试服服务器较差，容易卡顿、掉线、回档，内容较少；体验服服务器优于测试服，会定期发放NZ点。",0.29927007299270075,0.2,0.5942028985507246,0.18248175182481752
68,车年审需要什么资料,"[""行驶证。正副本齐全。有效期内的道路交通强制保险单(即交强险的副本)，如果副本页已丢失，就带上交强险的正本，并且A4纸复印一下。车船税缴纳单，一般情况下这个税费与交强险同在一张单上。深圳自09年始，购买交强险的同时必须车船税一起缴纳。身份证和身份证复印件;公司单位的车需要公司代码证及代办人的身份证明。"", ""1、填写《机动车查验记录表》，私车除车主签字外还须附车主身份证复印件， 公车的须附企业代码证书复印件及填写《授权委托书》并加盖公章； 2、车辆识别代号（车架号）拓印纸粘贴在《机动车查验记录表》相应位置上； 3、行驶证（正副页）； 4、机动车交通事故责任强制保险单（副本）；5、自修车辆或修理厂承修的车辆需在查验表上盖章(新车第一、二次参加年检时可免)；6、机动车安全技术检验合格证明； 7、轻型汽油车的需提供采用稳态工况法检测的尾气检测合格报告单；8、委托本地核发合格标志的需提供《委托核发机动车检验合格标志通知书》和回执 9、涉及交通安全违法行为的和交通事故的应事先处理完毕； 10、法院查封的车辆需要办理定期检验的，凭法院提供的证明、凭证办理； 11、代理的，需提交代理人身份证明及复印件和机动车所有人的书面委托。""]","个人自用车辆：1.车；2.正副本齐全的行驶证；3.有效期内的交强险副本，副本丢失的带交强险正本及复印件；4.车船税缴纳单，通常与交强险同单；5.身份证及复印件。
公司单位车辆：除上述基础材料外，还需公司代码证、代办人身份证明、加盖公章的《授权委托书》、填写好的《机动车查验记录表》、车架号拓印纸等。
年审前需提前缴清违章，随车携带三角架，大型汽车还需配备灭火器。",0.5555555555555555,0.5263157894736842,0.5882352941176471,0.4375
69,姬龙雪包属于什么档次,"[""姬龙雪是质感上层的轻奢品牌。""]",姬龙雪是质感上层的轻奢品牌，它原本是法国老牌子，现在已被国内公司收购。,0.5777777777777777,0.40625,1.0,0.5777777777777777
70,房贷逾期一天怎么办,"[""1、将欠款资金足额存入还款账户，等待系统每天自动补扣(不包含公积金贷款、车购易以及其他贷款公司贷款在招行代扣款项)；2、存入足额资金后通过网上银行、手机银行等渠道自助操作逾期还款(公积金贷款、行员贷款、贴息贷款、赎楼贷款、有“冲还贷”标志的贷款等以及逾期90天以上的贷款无法通过此方式归还)。 若今日是贷款还款日(不包括已逾期贷款)，还可通过“当日紧急还款”进行还款。"", ""若是在招商银行办理的个人住房贷款，如“扣款日”当天未及时足额还款，会产生逾期记录，由央行统一记录到征信系统。出现逾期时，会产生罚复息。系统自贷款应归还之日起，根据逾期时间的先后顺序（按复息、罚息、应收未收利息和逾期本金的顺序），逐期归还逾期贷款本息。"", ""逾期多少天会构成不良记录，取决于银行各自对风险的判断程度，对贷款业务和信用卡业务的不良记录认定又有所不同。就贷款而言，超过还款日一天确实会留下逾期记录，但如果不是频繁出现或者恶意欠贷，一般银行不会认定这是不良记录，对个人信用影响也不大。 为了避免不必要麻烦，最好还是按时还款，尽量不要逾期。通常情况下，银行对于晚一天还贷款，会有一定的宽限期。如果借款人所申请的贷款银行有宽限期，那么在还款日未还上款的情况，借款人可通知银行，讲明特殊原因，申请宽限期，在宽限期内将款还上，则不会影响到个人的信用记录。""]",房贷逾期一天首先要立刻将欠款资金足额存入还款账户，可等待系统自动补扣，或者通过网上银行、手机银行等渠道自助操作逾期还款，同时可以电话联系银行工作人员沟通相关问题。若贷款银行有宽限期，可说明特殊原因申请宽限期，在宽限期内还上欠款通常不会影响个人信用。,0.45,0.5431034482758621,0.38414634146341464,0.37142857142857144
71,配股怎么操作购买,"[""股票配股，散户只要按照公司发布的配股公告，在配股缴款起止日期内的证券交易所正常交易时间内缴足配股款就可以得到配股了，请股东注意申购时间。具体操作方法是：1、打开交易软件2，委托买入：在股票代码栏输入“配股代码”，在股数栏按照配股比例输入自己的配股数，在买入价格栏输入配股股价。点击确认即可。"", ""配股操作如同平时买股票，只要按照配股价和应配股数，填买单即可，没有配股权证一说。如果某股票又分红又配股，可以只取红利，而不配股，只要在配股缴款期不买入，配股就被放弃。配股是要手动操作的，因为那部分股票是优先配给原有股东。注意是优先。就是说，理论上你还是可以选择不接受配股的，只不过这样会遭遇重大损失，一般说来没人愿意那么干。另外，公司要配股的话，是必定会提前几天发公告教你怎么做的，按F10就能看到。如果暂时还没看到，那就说明还没到时间。你只要随时关注就行了。另外，如果你是满仓，手里没闲钱了，那就必须在配股之前卖一些出来，准备买它的配股。"", ""1、账上有资金不能自动完成配股，您必须进行购买的操作2、配股认购一般情况下为“买入”操作，但由于不同证券公司的系统设置方式不同，建议您咨询开户的证券公司，选择交易系统支持的正确操作方式，避免操作失误3、作完成后第二天可在系统或营业部查询是否资金冻结成功。如果未成功，您还需补操作。因此，为确保您配股成功，建议您尽早进行配股操作。""]","1. 提前关注公司配股公告，确认配股缴款起止日期、配股代码、配股价、可配股数，确保账户有足够资金，满仓可提前卖出部分股票筹备资金。
2. 在缴款期交易所正常交易时间操作：一般深市配股选择“买入”，沪市配股选择“卖出”，也可咨询开户券商确认操作方式，输入配股代码、对应配股数及配股价后提交委托。
3. 操作后次日查询资金是否冻结/委托是否有效，若未成功需及时补操作，逾期未缴款视为自动放弃配股。",0.513157894736842,0.45614035087719296,0.5864661654135338,0.28289473684210525
72,领事馆和大使馆的区别,"[""领事馆是一国驻在他国某个城市的领事代表机关的总称，有总领事馆，领事馆，副领事馆等，负责管理当地本国侨民和其它领事事务。大使馆是一国在建交国首都派驻的常设外交代表机关。大使馆的职责范围遍及驻在国各个地区，领事馆只负责所辖地区。大使馆通常受政府和外交部门的直接领导，而领事馆通常接受外交部门和所在国大使馆的双重领导。 许多国家在多数国家只设大使馆，不设领事馆。"", ""大使馆是最高等级的驻外机构，负责人成为特命全权大使，一般位于驻在国首都。领事馆级别仅次于大使馆，常常位于驻在国重要的城市，负责人是领事。""]","1. 定位不同：大使馆是一国在建交国首都派驻的常设外交代表机关，领事馆是一国驻在他国某个城市的领事代表机关。
2. 职责不同：大使馆代表整个国家利益，全面负责两国关系，首要职责是促进两国政治等各领域关系，同时具有领事职能；领事馆最主要职责是领事工作，如维护本国公民合法权益、颁发护照和签证等，仅负责所辖地区相关事务。
3. 级别与领导关系不同：大使馆等级更高，受政府和外交部门直接领导，馆长是由国家元首任命的大使；领事馆级别低于大使馆，通常接受外交部门和所在国大使馆的双重领导，负责人是领事。
4. 断交影响不同：两国断交一定会撤销大使馆，但不一定撤销领事馆。",0.6310679611650485,0.5263157894736842,0.7878787878787878,0.4223300970873786
73,数组成员引用下标必须大于等于1,"[""[关卡数] 中是个变量，变量的值小于1，所以报错造成数组越界。关卡数=1或者返回。"", ""数组成员数出错，点击确定后，看下光标出现在什么位置，把那段代码复制上来。"", ""可能是用变量了，而且变量类型是整数型等，整数型等于0，所有报错。""]","1. 引用数组使用的变量值小于1，可将变量赋值为1或直接引用数组的第1个成员；
2. 数组分割后需先判断数组成员数是否大于0，再引用数组；
3. 若为使用盗版易语言导致的报错，可更换正版易语言解决。",0.33898305084745767,0.23529411764705882,0.6060606060606061,0.18644067796610167
74,黑龙江省公务员考试成绩查询时间,"[""5月18日-6月2日。""]",2016年成绩查询时间为5月25日18:00至5月31日17:00；2017年成绩查询时间为5月18日-6月2日。,0.29508196721311475,0.17307692307692307,1.0,0.29508196721311475
